s,x,y,curvature
4.110078627591136624e-01,7.593620102193423538e-01,8.196896221731914123e-01,-4.230400124361161147e+02
4.117226590421729782e-01,7.606772257304976748e-01,8.218913877671525370e-01,-9.183417913889680904e+02
4.124374553252322939e-01,7.625615007989212657e-01,8.238203693408865380e-01,7.715093726900988713e+02
4.131522516082916652e-01,7.636643804786660272e-01,8.261239346795263838e-01,-1.375310023088706828e+02
4.138670478913509809e-01,7.660670086642126231e-01,8.278044171321712330e-01,1.017214122257990880e+03
4.145818441744102967e-01,7.672035599028044217e-01,8.300918135654915542e-01,1.893962247051949532e+02
4.152966404574696124e-01,7.681214368030173656e-01,8.324840358943811358e-01,-7.398320433675161212e+02
4.160114367405289837e-01,7.696057938812608246e-01,8.346046616996024570e-01,-4.658275299573474513e+02
4.167262330235882994e-01,7.714563663995681608e-01,8.365497365056094869e-01,1.269447940873955076e+03
4.174410293066476152e-01,7.726879833560009736e-01,8.387914984501889659e-01,3.073346787356564960e+02
4.181558255897069309e-01,7.735699849474984013e-01,8.412009154821671331e-01,-5.535158728325309312e+02
4.188706218727662467e-01,7.750591281474402683e-01,8.433193514961847548e-01,1.189629413944291372e+02
4.195854181558256180e-01,7.758780313099773451e-01,8.457589910154335033e-01,-9.248935993322833227e+00
4.203002144388849337e-01,7.767333254878792115e-01,8.481812661488603577e-01,-1.025931312897406684e+02
4.210150107219442495e-01,7.781858050883909694e-01,8.503171897126606815e-01,4.993612197854944270e+02
4.217298070050035652e-01,7.790287727894595893e-01,8.527454200848296750e-01,-3.991920246584517145e+02
4.224446032880629365e-01,7.803913522711116713e-01,8.549244546991994209e-01,5.989921345009809528e+01
4.231593995711222522e-01,7.813458792659356833e-01,8.572991963191667342e-01,6.133166233256051925e+01
4.238741958541815680e-01,7.820712926375092966e-01,8.597836842335975227e-01,-1.670734817691794944e+02
4.245889921372408837e-01,7.835811898129928510e-01,8.618922062324800848e-01,4.549725242223419741e+02
4.253037884203001995e-01,7.838010104669727030e-01,8.646191242592394799e-01,-5.916366797633986607e+02
4.260185847033595707e-01,7.857033459052464863e-01,8.665394300241626713e-01,1.507538925601116944e+03
4.267333809864188865e-01,7.867646920547237688e-01,8.688629349844074756e-01,8.509274219570815490e+01
4.274481772694782022e-01,7.874072521066178831e-01,8.713870160307619628e-01,-2.434259094565557859e+02
4.281629735525375180e-01,7.890294897728846735e-01,8.734415952570535602e-01,5.958390295460626476e+02
4.288777698355968893e-01,7.891717247075230590e-01,8.762056657996125653e-01,-6.843950830207415947e+02
4.295925661186562050e-01,7.911027066449145551e-01,8.781122904793645656e-01,1.166762726750898310e+03
4.303073624017155208e-01,7.910901046471251474e-01,8.809505941936227602e-01,-1.174236926869515173e+03
4.310221586847748365e-01,7.929767124597190131e-01,8.828784824334336978e-01,5.478601166256704573e+02
4.317369549678341523e-01,7.932071320172486839e-01,8.856001611714715560e-01,-4.537008778788352856e+02
4.324517512508935235e-01,7.947137792865220929e-01,8.877101541573337862e-01,1.648788574020790065e+02
4.331665475339528393e-01,7.954446007452961043e-01,8.901921172238409508e-01,-5.796956677912529443e+01
4.338813438170121550e-01,7.963945474347480236e-01,8.925689533233575057e-01,-6.805346498715124426e+01
4.345961401000714708e-01,7.977185808244292575e-01,8.947665685334128538e-01,3.105069892131678557e+02
4.353109363831308420e-01,7.982126248562366744e-01,8.973620165811045934e-01,-2.491090652542510853e+01
4.360257326661901578e-01,7.986218099419557515e-01,8.999980499443205328e-01,-4.076360349200317046e+02
4.367405289492494735e-01,8.000305148287031320e-01,9.021550111709105702e-01,-6.699020173946902901e+01
4.374553252323087893e-01,7.999204050941757238e-01,9.050398848713728794e-01,-8.468049661946856759e+02
4.381701215153681050e-01,8.018536637988380456e-01,9.069454409351677127e-01,9.746475948316631275e+02
4.388849177984274763e-01,8.017646724398364011e-01,9.098202879217582861e-01,1.225701049712690462e+02
4.395997140814867921e-01,8.031016454874418953e-01,9.120116145107268757e-01,3.348587160217883820e+02
4.403145103645461078e-01,8.035706635040127388e-01,9.146189678178966442e-01,-8.103051811916342828e+00
4.410293066476054236e-01,8.040119610207836498e-01,9.172396094946964062e-01,-3.681893798797080422e+02
4.417441029306647948e-01,8.053873834184547276e-01,9.194125812301378042e-01,-5.055609143244542025e+01
4.424588992137241106e-01,8.053611764551085184e-01,9.222574111082681991e-01,1.183655935366478040e+01
4.431736954967834263e-01,8.053793344624718964e-01,9.250808514654829118e-01,1.809241326065425710e+02
4.438884917798427421e-01,8.062009109277274987e-01,9.275193134354635660e-01,-3.220411175275975779e+01
4.446032880629020578e-01,8.071259799098892129e-01,9.299080781798427786e-01,-1.969385461068835355e+02
4.453180843459614291e-01,8.071418125989617831e-01,9.327327514026925170e-01,-1.597990107491364498e+01
4.460328806290207448e-01,8.071427714343319959e-01,9.355645394137818149e-01,-9.885255646486776904e-01
4.467476769120800606e-01,8.071426437168559564e-01,9.383966231679107262e-01,3.495362042663916036e+00
4.474624731951393763e-01,8.071412250564918844e-01,9.412282106273264226e-01,6.114383216519713926e+01
4.481772694781987476e-01,8.071365295515214866e-01,9.440581080449332863e-01,1.320882347218504265e+03
4.488920657612580634e-01,8.052639670487741208e-01,9.459926964233357216e-01,-4.705038633270693822e+02
4.496068620443173791e-01,8.054200253481108573e-01,9.488996224583501338e-01,1.192675497427377564e+02
4.503216583273766949e-01,8.037955095371700498e-01,9.509530552257187130e-01,-6.546594403756893144e+02
4.510364546104360106e-01,8.036888314590341365e-01,9.537340536739663532e-01,8.190882049696361946e+02
4.517512508934953819e-01,8.017602034184664328e-01,9.556417687967722063e-01,-1.118284723635879800e+03
4.524660471765546976e-01,8.005269741936421601e-01,9.578829674620560342e-01,-2.974346736686952113e+02
4.531808434596140134e-01,7.997307618278443053e-01,9.603339388819376321e-01,7.112889529271940319e+02
4.538956397426733291e-01,7.972371567656661995e-01,9.619677533056174568e-01,-9.655947366817127886e+01
4.546104360257327004e-01,7.951021424321123021e-01,9.637890279661145421e-01,3.766849788332527282e+01
4.553252323087920161e-01,7.928801136217080714e-01,9.655432487334311142e-01,-1.564388757878969329e+02
4.560400285918513319e-01,7.905645673037537957e-01,9.670114501247726313e-01,2.313093309847155297e+02
4.567548248749106476e-01,7.880960405438243166e-01,9.680438463681636518e-01,2.927642173550170241e+02
4.574696211579699634e-01,7.854420537610476982e-01,9.685503044004495354e-01,-7.271073464883694442e+02
4.581844174410293347e-01,7.831236670060670590e-01,9.700103954206685808e-01,3.456436216867735425e+02
4.588992137240886504e-01,7.802596586865674366e-01,9.699201160659407517e-01,-6.692049046885974803e+02
4.596140100071479662e-01,7.779507039743538410e-01,9.714065630684629582e-01,3.544993312817390461e+02
4.603288062902072819e-01,7.750847926902831864e-01,9.713107130241463993e-01,2.016536130916677223e+02
4.610436025732666532e-01,7.724539071730613937e-01,9.718825439938149069e-01,-1.000531194265798831e+02
4.617583988563259689e-01,7.699350809527053530e-01,9.727730917824130019e-01,-4.095114510271835684e+01
4.624731951393852847e-01,7.670938741913455594e-01,9.727485561235372780e-01,2.391617975681002051e+01
4.631879914224446004e-01,7.642591483457279455e-01,9.727405292120238078e-01,-8.853547631748838853e+00
4.639027877055039717e-01,7.614372675565915793e-01,9.727109356480715396e-01,-9.296106067168447851e+01
4.646175839885632874e-01,7.586495309860219471e-01,9.725850708300988190e-01,5.278132446207574731e+02
4.653323802716226032e-01,7.563037404069947733e-01,9.712031814894975801e-01,-2.452272021281634409e+02
4.660471765546819189e-01,7.534362863175249059e-01,9.713035949878773279e-01,-5.446942095364377678e+01
4.667619728377412347e-01,7.506130895160715299e-01,9.712780851159392714e-01,-1.039901052942578303e+02
4.674767691208006060e-01,7.478482337918940237e-01,9.710869736339593494e-01,4.365437511612794879e+02
4.681915654038599217e-01,7.454781752905635939e-01,9.697739623679584309e-01,-1.953182879402553738e+02
4.689063616869192375e-01,7.426162805683055312e-01,9.698585786353218774e-01,-2.540709696523738259e+01
4.696211579699785532e-01,7.397440041038261249e-01,9.699725542114748800e-01,4.788389338295922926e+02
4.703359542530379245e-01,7.374587804725133422e-01,9.684183660988939790e-01,-7.504050635327249665e+02
4.710507505360972402e-01,7.345709160393623094e-01,9.685763916949823304e-01,4.347415168465943793e+02
4.717655468191565560e-01,7.322766006907315273e-01,9.670482007701156624e-01,-8.777598859919917231e+02
4.724803431022158717e-01,7.296306531864040767e-01,9.665191831903611197e-01,2.095769374984921853e+02
4.731951393852751875e-01,7.271574540020523392e-01,9.654992778204969373e-01,-9.843552849831570484e+01
4.739099356683345587e-01,7.244393510421016646e-01,9.651753133403129237e-01,2.302963226589897658e+02
4.746247319513938745e-01,7.220085258168558173e-01,9.640350311911580761e-01,-1.744375196143652147e+02
4.753395282344531902e-01,7.192414760889633829e-01,9.638501400152413856e-01,3.416627323913045871e+02
4.760543245175125060e-01,7.168050446729941072e-01,9.627257447135235680e-01,1.494318632513397063e+02
4.767691208005718773e-01,7.144622351823258777e-01,9.613352143447968512e-01,-8.735979570296303791e+02
4.774839170836311930e-01,7.118242049778639169e-01,9.607835757970552004e-01,2.048312573227543965e+02
4.781987133666905088e-01,7.093127309054610974e-01,9.598722580665314252e-01,4.873369896544007815e+02
4.789135096497498245e-01,7.070140008497353135e-01,9.583564906105078718e-01,-8.591719512575435829e+02
4.796283059328091403e-01,7.043581280351420837e-01,9.578555825392756073e-01,2.812126246582291742e+02
4.803431022158685115e-01,7.022839330186598783e-01,9.557019615677946334e-01,-5.227514250178716111e+02
4.810578984989278273e-01,6.995750126191238039e-01,9.553517372741636704e-01,5.295980023500760581e+02
4.817726947819871430e-01,6.974153844557420268e-01,9.534408976807640101e-01,-2.334628762919799883e+01
4.824874910650464588e-01,6.952600229656294983e-01,9.515176871803463499e-01,-3.963428679063904383e+02
4.832022873481058300e-01,6.925624112494458418e-01,9.511354785488126407e-01,6.172061764805098392e+02
4.839170836311651458e-01,6.904556514401267719e-01,9.490741985378866596e-01,-1.927802868733972730e+02
4.846318799142244615e-01,6.878675993785708931e-01,9.483803419486485087e-01,3.401776023524960806e+02
4.853466761972837773e-01,6.855999299418514825e-01,9.467765101441357745e-01,-3.155656985474146481e+01
4.860614724803430930e-01,6.832294480727669761e-01,9.454647392515093118e-01,-1.141791634314561321e+02
4.867762687634024643e-01,6.807371158207771167e-01,9.444993325463290068e-01,1.111238882981756433e+02
4.874910650464617801e-01,6.785695900696305793e-01,9.426108944189991456e-01,-6.869687745661077543e+02
4.882058613295210958e-01,6.759110846925696636e-01,9.421176275931876232e-01,2.576301849683584351e+02
4.889206576125804116e-01,6.737743089973998734e-01,9.401418388965948614e-01,-5.148992218857360825e+01
4.896354538956397828e-01,6.715464837678808419e-01,9.384245027799665850e-01,1.346542015355262834e+02
4.903502501786990986e-01,6.692722276580305163e-01,9.368393813789868130e-01,-3.698573026926913485e+02
4.910650464617584143e-01,6.666989096574286178e-01,9.361036575134592530e-01,1.166451699912435060e+02
4.917798427448177301e-01,6.645397837802520247e-01,9.341911696859926950e-01,1.365401186519115129e+01
4.924946390278770458e-01,6.623289098538415187e-01,9.324259884472240190e-01,-4.149188666187316521e+00
4.932094353109364171e-01,6.601088707201285821e-01,9.306867785077129751e-01,3.009168329616082715e+01
4.939242315939957328e-01,6.579704516113412671e-01,9.287156203346939032e-01,-2.850547783537621740e+02
4.946390278770550486e-01,6.553016754540287314e-01,9.282512120931097899e-01,7.429591063255691097e+02
4.953538241601143643e-01,6.531173425067787752e-01,9.264106638804152638e-01,-1.133413546838639263e+02
4.960686204431737356e-01,6.508897308769027168e-01,9.246930066313092667e-01,2.171330019029806380e+01
4.967834167262330514e-01,6.486914493376144675e-01,9.228920143054369918e-01,-3.234147269060479601e+01
4.974982130092923671e-01,6.464766055073867257e-01,9.211381560110371014e-01,1.482521529935898172e+02
4.982130092923516829e-01,6.441773411627005341e-01,9.196240346699424695e-01,-2.932344565800623286e+02
4.989278055754109986e-01,6.416299351690243347e-01,9.188150918118624944e-01,8.642590680948400461e+01
4.996426018584703699e-01,6.394650115615615471e-01,9.169193902268697460e-01,2.292143319244170740e+01
5.003573981415296856e-01,6.372559854156211179e-01,9.151488740069270156e-01,-5.860249884252278108e+00
5.010721944245890569e-01,6.350342113081396400e-01,9.134146087411452175e-01,3.925493403382116497e+01
5.017869907076483171e-01,6.328977080743375394e-01,9.114378545081015526e-01,-3.283782403316557748e+02
5.025017869907076884e-01,6.302160881011470428e-01,9.110097986006646664e-01,7.109049655429334962e+02
5.032165832737669486e-01,6.280445134808804175e-01,9.091331295928666290e-01,-1.057500274076444811e+02
5.039313795568263199e-01,6.258162829716151787e-01,9.074141343865714804e-01,1.651586187968134922e+01
5.046461758398856912e-01,6.236174421768934106e-01,9.056258511146340062e-01,-1.207494853490828746e+01
5.053609721229449514e-01,6.214066513766626221e-01,9.038545249543847859e-01,6.101409757982458615e+01
5.060757684060043227e-01,6.190870024221540868e-01,9.021343210013130776e-01,2.991292205966343332e+01
5.067905646890635829e-01,6.178856582232236105e-01,8.998780346632766491e-01,-4.707331745181402880e+02
5.075053609721229542e-01,6.158721268050794118e-01,8.980110699150445353e-01,1.731607368027832194e+02
5.082201572551823254e-01,6.137083797009591501e-01,8.962160630481417201e-01,-3.613582128955489736e+01
5.089349535382415857e-01,6.114814781342592376e-01,8.944513542897132297e-01,4.133067265022553727e+00
5.096497498213009569e-01,6.092764886348743802e-01,8.926761275617588476e-01,3.435336072942926755e+00
5.103645461043602172e-01,6.070680743334636587e-01,8.909025996968357175e-01,-1.344220005851946098e+01
5.110793423874195884e-01,6.048945418010395203e-01,8.891122736493380918e-01,-2.097982124193048747e+01
5.117941386704789597e-01,6.024424528738029361e-01,8.874554879352983816e-01,2.874909122875171761e+02
5.125089349535382199e-01,6.016937590072286568e-01,8.849822765766228727e-01,-9.906251916291683983e+02
5.132237312365975912e-01,5.992967335770108539e-01,8.832990995460161532e-01,1.249334495731612833e+02
5.139385275196569625e-01,5.971613043501727836e-01,8.814905383699528363e-01,-1.490729319279206777e+01
5.146533238027162227e-01,5.949393110194032275e-01,8.797235138285576239e-01,-6.863581557203110028e-01
5.153681200857755940e-01,5.927326215604606929e-01,8.779490715028667180e-01,2.792491070823022725e-01
5.160829163688348542e-01,5.905277973424579718e-01,8.761738269169001558e-01,-2.197624773533262132e+00
5.167977126518942255e-01,5.883016862056826835e-01,8.744086819891543350e-01,2.591076742008494449e+01
5.175125089349535967e-01,5.861601587119380508e-01,8.726030726409346183e-01,-1.543221723531873977e+02
5.182273052180128570e-01,5.839219318833800410e-01,8.708437810507908550e-01,1.018238363644135461e+03
5.189421015010722282e-01,5.829792453978852595e-01,8.684635420831118280e-01,-1.358940863261433378e+02
5.196568977841314885e-01,5.805882280058266565e-01,8.667774850764556893e-01,-1.913710214479749894e+01
5.203716940671908597e-01,5.783917385646089038e-01,8.649981796958426949e-01,5.418120221271728987e+00
5.210864903502502310e-01,5.762302458927711646e-01,8.632021440448677252e-01,-4.176420383082221122e+01
5.218012866333094912e-01,5.737593281166878389e-01,8.615543828465864751e-01,3.697614966434614416e+02
5.225160829163688625e-01,5.730551784559589912e-01,8.590598263185331707e-01,-8.731960529340962012e+02
5.232308791994281227e-01,5.706736729237591454e-01,8.573692359707275612e-01,5.228680138339675665e+01
5.239456754824874940e-01,5.682635096191611668e-01,8.556923578417541254e-01,4.949764700313338039e+02
5.246604717655468653e-01,5.675853123708576309e-01,8.531850869493838863e-01,-6.760568124992427101e+02
5.253752680486061255e-01,5.651786632946452782e-01,8.515065275995570282e-01,4.044756232758485448e-02
5.260900643316654968e-01,5.627720040558855663e-01,8.498279812931713861e-01,6.757627546080507273e+02
5.268048606147248680e-01,5.620939465668842727e-01,8.473208978354515031e-01,-4.952308568005427674e+02
5.275196568977841283e-01,5.596841309317247548e-01,8.456438523204228286e-01,-5.275340003358317631e+01
5.282344531808434995e-01,5.573013824401062966e-01,8.439538895894641568e-01,8.777637427756613988e+02
5.289492494639027598e-01,5.565853496046009319e-01,8.414649984898895374e-01,-3.490384420795068081e+02
5.296640457469621310e-01,5.541878314060691979e-01,8.397820686772633492e-01,-1.035874872314700355e+02
5.303788420300215023e-01,5.518550610330839046e-01,8.380680909911125687e-01,1.055274038266001071e+03
5.310936383130807625e-01,5.510630474810011004e-01,8.356156448519773683e-01,-2.339794000068421553e+02
5.318084345961401338e-01,5.486880159103020294e-01,8.339219239715569554e-01,-1.505486496755368080e+02
5.325232308791993940e-01,5.464365685860970157e-01,8.321689431699351713e-01,1.134660134089341682e+03
5.332380271622587653e-01,5.455295717380148623e-01,8.297716407930306737e-01,-1.400686283877220717e+02
5.339528234453181366e-01,5.431857813399275647e-01,8.280629877115984749e-01,-2.018071302753721739e+02
5.346676197283773968e-01,5.410547825184991444e-01,8.262522691392036878e-01,7.678433305966689204e+02
5.353824160114367681e-01,5.397869921818225780e-01,8.240278987399535238e-01,3.240197151835411660e+02
5.360972122944960283e-01,5.390298846581574876e-01,8.215586986297611638e-01,-7.368634573911859889e+02
5.368120085775553996e-01,5.363017691477024451e-01,8.200342342305064758e-01,3.840534925954630694e+02
5.375268048606147708e-01,5.356231871074254025e-01,8.175273759587254885e-01,-9.121299075191022894e+02
5.382416011436740311e-01,5.330355772944889159e-01,8.159355927310322221e-01,2.229041194153154777e+02
5.389563974267334023e-01,5.321571752998132121e-01,8.135245151810849285e-01,-1.443714618958472101e+03
5.396711937097927736e-01,5.302995083109517394e-01,8.115828389663943820e-01,4.177516963016642535e+02
5.403859899928520338e-01,5.290015925424507159e-01,8.093728964728097441e-01,-8.072570689144062328e+01
5.411007862759114051e-01,5.267667781499397739e-01,8.076119684079470229e-01,6.867306942620244854e+02
5.418155825589706653e-01,5.257818896896002681e-01,8.052519836650992024e-01,-1.832045971228479857e+02
5.425303788420300366e-01,5.232690085512619049e-01,8.036242963434132580e-01,9.590365711971470546e+02
5.432451751250894079e-01,5.225377712973192645e-01,8.011427715893387758e-01,-3.247468803645552953e+02
5.439599714081486681e-01,5.198583815923072393e-01,7.995948670866375174e-01,7.472928141617391020e+02
5.446747676912080394e-01,5.192470430701284778e-01,7.970558730303499706e-01,-5.355942941123363426e+02
5.453895639742672996e-01,5.165209565717308049e-01,7.955303747061766018e-01,4.851453365363157104e+02
5.461043602573266709e-01,5.158976129551076095e-01,7.929971467664714835e-01,-8.033077944478413883e+02
5.468191565403860421e-01,5.132223250577929718e-01,7.914473584745305157e-01,3.043721063412405101e+02
5.475339528234453024e-01,5.124420806219670554e-01,7.889892232153501439e-01,-1.365127381253392059e+03
5.482487491065046736e-01,5.107109295508931446e-01,7.869869391996190400e-01,4.804798721164376474e+01
5.489635453895640449e-01,5.090213287694869138e-01,7.849646672178415274e-01,1.312671211122370778e+03
5.496783416726233051e-01,5.080002029437267197e-01,7.826220675296021723e-01,2.580103226365588043e+01
5.503931379556826764e-01,5.070096464309130635e-01,7.802647340293998868e-01,-1.148487238747382435e+03
5.511079342387419366e-01,5.053704682744325494e-01,7.782183575754372251e-01,-1.453565931246025116e+02
5.518227305218013079e-01,5.035969444639918358e-01,7.762363804149829960e-01,1.497034158557032015e+03
5.525375268048606792e-01,5.027901517680055665e-01,7.737910047683282944e-01,-2.791527489893668417e+02
5.532523230879199394e-01,5.001230405800123346e-01,7.722372832506534390e-01,9.434199992397875576e+02
5.539671193709793107e-01,4.992537086773655708e-01,7.698218817941190339e-01,-1.001033781448316375e+02
5.546819156540385709e-01,4.981830932294143977e-01,7.675029660109503604e-01,-1.572693026283357085e+03
5.553967119370979422e-01,4.964156818079703548e-01,7.655180269070298582e-01,1.230396110013296465e+02
5.561115082201573134e-01,4.947628003756163739e-01,7.634781891215848271e-01,1.201264192282444128e+03
5.568263045032165737e-01,4.937627172065400250e-01,7.611254619280856115e-01,-9.226952689263773877e+00
5.575411007862759449e-01,4.927517010487125204e-01,7.587779779523486923e-01,-1.260612464793129220e+03
5.582558970693352052e-01,4.910809107877884827e-01,7.567467575387862855e-01,-8.834717551943353442e+01
5.589706933523945764e-01,4.893270761917103417e-01,7.547553266600626198e-01,1.537470399630702559e+03
5.596854896354539477e-01,4.882509258309182254e-01,7.524390266342786404e-01,1.052750722851033913e+02
5.604002859185132079e-01,4.872970201331191520e-01,7.500642247248131556e-01,-9.096918278637367621e+02
5.611150822015725792e-01,4.857437155357998693e-01,7.479766110363098575e-01,-3.187593367131001969e+02
5.618298784846319505e-01,4.839175167649007459e-01,7.460198715965498106e-01,1.548629625881261973e+03
5.625446747676912107e-01,4.827470407550077391e-01,7.437487814951562193e-01,2.277091377880118728e+02
5.632594710507505820e-01,4.818511995131360970e-01,7.413461593492656210e-01,-6.743258299060144054e+02
5.639742673338098422e-01,4.802816971468251706e-01,7.392663624798818667e-01,1.648614074973659456e+02
5.646890636168692135e-01,4.795556437697010566e-01,7.367822902548660791e-01,-5.729083312254711302e+01
5.654038598999285847e-01,4.786045247122361346e-01,7.344060977619716324e-01,-6.953284511809502533e+01
5.661186561829878450e-01,4.773010002526357209e-01,7.321988332681078626e-01,2.702977897263922387e+02
5.668334524660472162e-01,4.769055767158814074e-01,7.295562860244728665e-01,-3.863888344711966170e+02
5.675482487491064765e-01,4.750943098790654240e-01,7.275923763957614643e-01,1.226148436245563062e+03
5.682630450321658477e-01,4.741444721385166261e-01,7.252155856061636152e-01,-4.791872936021578511e+01
5.689778413152252190e-01,4.732723458724206189e-01,7.228015515829742110e-01,-1.356405034449017819e+02
5.696926375982844792e-01,4.718436901931720717e-01,7.206542601414615001e-01,3.718921533022203789e+02
5.704074338813438505e-01,4.715553255881020922e-01,7.179604058018831392e-01,-4.980677206555371868e+02
5.711222301644031107e-01,4.696838011195520468e-01,7.160253558146181252e-01,1.419126624038611908e+03
5.718370264474624820e-01,4.686739937942199230e-01,7.136773016864993435e-01,2.884754014272719758e+01
5.725518227305218533e-01,4.679364995748504508e-01,7.111987176010641232e-01,-1.952015612600228280e+02
5.732666190135811135e-01,4.663924653596457914e-01,7.091067115464478876e-01,4.913062298072973704e+02
5.739814152966404848e-01,4.661982301730712153e-01,7.063677660874041475e-01,-6.307803352152146772e+02
5.746962115796998560e-01,4.642870233435548721e-01,7.044517400303658139e-01,1.525592417453327016e+03
5.754110078627591163e-01,4.632040665903373045e-01,7.021387831066914220e-01,1.074781364277041860e+02
5.761258041458184875e-01,4.625973671304143831e-01,6.995974943964102799e-01,-2.634239777955438058e+02
5.768406004288777478e-01,4.609470266827903617e-01,6.975564496381860824e-01,6.376352459604659089e+02
5.775553967119371190e-01,4.608253725974227333e-01,6.947827034912739119e-01,-7.235997317644156510e+02
5.782701929949964903e-01,4.588862101978209984e-01,6.928800735031844793e-01,1.134238996854924380e+03
5.789849892780557505e-01,4.588947251420996132e-01,6.900439664164438325e-01,-1.128006366037611087e+03
5.796997855611151218e-01,4.570231747486239726e-01,6.881089579197327000e-01,5.154288670964451740e+02
5.804145818441743820e-01,4.567673651819149638e-01,6.853994858238038335e-01,-4.207655200786227851e+02
5.811293781272337533e-01,4.552918646966618854e-01,6.832746439163803753e-01,1.484765676318994849e+02
5.818441744102931246e-01,4.545256821454206619e-01,6.808098128552398931e-01,-3.880280399751637788e+01
5.825589706933523848e-01,4.536113839423399630e-01,6.784159787357426641e-01,-8.490360861583155838e+01
5.832737669764117561e-01,4.522713445777823971e-01,6.762261913379208345e-01,2.991558306550836619e+02
5.839885632594710163e-01,4.519028874151261865e-01,6.735707672732842433e-01,-4.015834124518722774e+02
5.847033595425303876e-01,4.500971179138298917e-01,6.716041845256069953e-01,1.027203456829944344e+03
5.854181558255897588e-01,4.499892126793343383e-01,6.688238855716346354e-01,2.171720908022574577e+02
5.861329521086490191e-01,4.490944997632159708e-01,6.664206610948796294e-01,8.390630802349809514e+00
5.868477483917083903e-01,4.482251391629729076e-01,6.640052840057442118e-01,-2.076586308852218110e+02
5.875625446747677616e-01,4.480995166423215603e-01,6.612334731217052175e-01,-9.880770780818087360e+02
5.882773409578270218e-01,4.463474154423473506e-01,6.592411421860914222e-01,2.461067880004491997e+02
5.889921372408863931e-01,4.465153577680538444e-01,6.563286630548614831e-01,-3.091606358544873956e+02
5.897069335239456533e-01,4.447196655104083129e-01,6.543572123932590578e-01,1.106413301140628164e+03
5.904217298070050246e-01,4.446330080022137810e-01,6.515667717113863278e-01,2.328267525256073895e+02
5.911365260900643959e-01,4.436986079781127246e-01,6.491825255480729862e-01,3.404549520210195368e+01
5.918513223731236561e-01,4.428681399380715589e-01,6.467485521032514395e-01,-1.915194876632849628e+02
5.925661186561830274e-01,4.427175919048653152e-01,6.439886186575307647e-01,-9.169291123270601247e+02
5.932809149392422876e-01,4.409943162987007281e-01,6.419825428006353807e-01,2.103066055486897881e+02
5.939957112223016589e-01,4.411609187368632501e-01,6.390706248058156680e-01,-3.503289535723237691e+02
5.947105075053610301e-01,4.393412610824962150e-01,6.371107899473953395e-01,1.176881050568708133e+03
5.954253037884202904e-01,4.392769625744882833e-01,6.343095162830075795e-01,2.470780210367066729e+02
5.961401000714796616e-01,4.383027003595847404e-01,6.319444605688977479e-01,6.007799462368711829e+01
5.968548963545389219e-01,4.375108313619384126e-01,6.294919077680670716e-01,-1.747419596037654799e+02
5.975696926375982931e-01,4.373344427234078236e-01,6.267444031541684613e-01,-8.474805169523465338e+02
5.982844889206576644e-01,4.356415810019177992e-01,6.247237243521978067e-01,1.762294049661790609e+02
5.989992852037169246e-01,4.358054205410176185e-01,6.218131660630892288e-01,-3.921420315871092157e+02
5.997140814867762959e-01,4.339649614788211318e-01,6.198632377078522326e-01,1.222688208819795818e+03
6.004288777698356672e-01,4.339316938178904848e-01,6.170471583882248812e-01,6.238921510022478856e+01
6.011436740528949274e-01,4.339150243809261620e-01,6.142231112534265458e-01,2.064023511096568200e+02
6.018584703359542987e-01,4.329433234378229911e-01,6.118567424930244636e-01,6.101560057205956866e+01
6.025732666190135589e-01,4.321654904883851511e-01,6.093975427952522672e-01,-1.736047931242500226e+02
6.032880629020729302e-01,4.321331302290291609e-01,6.065809651513791589e-01,-1.265504227040711882e+01
6.040028591851323014e-01,4.319980100468236439e-01,6.038137473179396864e-01,-8.887410947841094639e+02
6.047176554681915617e-01,4.302809705181294686e-01,6.018045910261425879e-01,2.048184635357644368e+02
6.054324517512509329e-01,4.304469670945526016e-01,5.988930388479536404e-01,-3.560323635268827047e+02
6.061472480343101932e-01,4.286242663091603400e-01,5.969345635622316237e-01,1.185830271810296836e+03
6.068620443173695644e-01,4.285629317607460020e-01,5.941319360819848905e-01,2.477129037452747582e+02
6.075768406004289357e-01,4.275876530142582732e-01,5.917673227075375131e-01,5.821395623148831078e+01
6.082916368834881959e-01,4.268129379405160018e-01,5.893065724328160337e-01,-1.740674766533533386e+02
6.090064331665475672e-01,4.268298334580826747e-01,5.864664626853600682e-01,-1.746353148463794724e+01
6.097212294496068274e-01,4.253717831660844273e-01,5.843332699966428123e-01,4.495201959581698361e+02
6.104360257326661987e-01,4.250203910160762488e-01,5.816696305264378308e-01,-6.693590295762128051e+01
6.111508220157255700e-01,4.249759203542937125e-01,5.788588730075675537e-01,1.069536960993445405e+02
6.118656182987848302e-01,4.244874905635809270e-01,5.762609644285321409e-01,-2.873841555396779768e+02
6.125804145818442015e-01,4.231956341494340634e-01,5.740480378795812522e-01,-1.097184375399719869e+02
6.132952108649035727e-01,4.232168794548397117e-01,5.712058871982871322e-01,-6.665707728585148573e+01
6.140100071479628330e-01,4.232827434207205863e-01,5.683422156944584192e-01,-9.978152792600575367e+02
6.147248034310222042e-01,4.213481531313402750e-01,5.664374374663311285e-01,8.271110832741252352e+02
6.154395997140814645e-01,4.214601304158235862e-01,5.635516844180916696e-01,6.008641938917311620e+01
6.161543959971408357e-01,4.200460040254964666e-01,5.613974477417293940e-01,4.081459004863919517e+02
