s,x,y,curvature
2.326163081540770228e-01,6.601632823573118092e-01,8.294036388988814679e-01,1.266926282403975455e-03
2.331165582791395463e-01,6.619690836293381508e-01,8.294036388907916058e-01,-3.332674553023933818e-04
2.336168084042020976e-01,6.637748849586370126e-01,8.294036386862251309e-01,4.351505911927620418e-04
2.341170585292646211e-01,6.655806859265140929e-01,8.294036395265701467e-01,-3.143877359059739189e-03
2.346173086543271447e-01,6.673864882464822790e-01,8.294036369022760313e-01,1.821835159607346905e-02
2.351175587793896682e-01,6.691922896037816315e-01,8.294036367244460584e-01,-7.342733588737976325e-02
2.356178089044522195e-01,6.709980636698512635e-01,8.294037057074028496e-01,-6.459003921411600457e-02
2.361180590295147430e-01,6.728040667982289058e-01,8.294031942011651504e-01,1.503998957488923205e+00
2.366183091545772665e-01,6.746089804664345824e-01,8.294054436020535936e-01,-1.032057192336899298e+01
2.371185592796397901e-01,6.764167869259969379e-01,8.294003620987600023e-01,5.740304565298631445e+01
2.376188094047023414e-01,6.782297766162077579e-01,8.293821452661329641e-01,-8.529488718625074739e+01
2.381190595297648649e-01,6.799145818229863636e-01,8.296887732107854907e-01,4.314373377716676146e+02
2.386193096548273884e-01,6.812563506536997160e-01,8.308647230280870044e-01,-7.942624580133638119e+02
2.391195597798899397e-01,6.831015569733772663e-01,8.307648628986776806e-01,1.170730710708070603e+02
2.396198099049524632e-01,6.848951511105764167e-01,8.307957982249516427e-01,-1.348044927949232452e+01
2.401200600300149868e-01,6.867032374537447303e-01,8.307900074413684388e-01,-1.071895039333414790e+00
2.406203101550775103e-01,6.885088284170207684e-01,8.307905404428783669e-01,1.145113246028191201e+00
2.411205602801400616e-01,6.903146018072620071e-01,8.307906111384580905e-01,-2.140913148037385250e-01
2.416208104052025851e-01,6.921204157206489738e-01,8.307905791403871198e-01,2.274807739313962265e-03
2.421210605302651087e-01,6.939262298696935449e-01,8.307905465451294047e-01,2.054156599341105949e-01
2.426213106553276599e-01,6.957319975537097356e-01,8.307906317013794562e-01,-1.116728908065931059e+00
2.431215607803901835e-01,6.975376262186190335e-01,8.307910691593667352e-01,1.552091101096557457e+00
2.436218109054527070e-01,6.993455816961244853e-01,8.307856100170034619e-01,1.179324561497966606e+01
2.441220610305152305e-01,7.011392992207707842e-01,8.308162326450149182e-01,-1.115188417520470523e+02
2.446223111555777818e-01,7.029865840564928359e-01,8.307111051805151636e-01,7.581517283477966203e+02
2.451225612806403054e-01,7.043344084452979326e-01,8.318717088185283437e-01,-4.072822460427286728e+02
2.456228114057028289e-01,7.060111405519970962e-01,8.321987960641911153e-01,1.105762231827331732e+02
2.461230615307653524e-01,7.078292579393553607e-01,8.321675851639002142e-01,-1.860128561082354395e+02
2.466233116558279037e-01,7.095383803551836843e-01,8.324125720945676488e-01,5.214104177123831505e+02
2.471235617808904272e-01,7.108661710353557650e-01,8.336238654153729222e-01,-8.862578077159460008e+02
2.476238119059529508e-01,7.126982797884771070e-01,8.335572028260683775e-01,8.978393519065815553e+01
2.481240620310155021e-01,7.145365723972927352e-01,8.334748613086659930e-01,3.753600210243017727e+02
2.486243121560780256e-01,7.159814176087826443e-01,8.343895957841925837e-01,-1.168361025176383379e+02
2.491245622811405491e-01,7.175407639220444667e-01,8.350141611514758644e-01,-1.147519256905609524e+02
2.496248124062030727e-01,7.193674568413334081e-01,8.349612176496329363e-01,-2.110113703804076408e+02
2.501250625312655962e-01,7.211589536743139295e-01,8.349974679467730976e-01,9.773078444172209629e+02
2.506253126563281475e-01,7.224551661332807573e-01,8.362888665574624847e-01,-9.662611177317751299e+02
2.511255627813906988e-01,7.242452109271571015e-01,8.363287962338339376e-01,2.135673806592697872e+02
2.516258129064531945e-01,7.260716100544977181e-01,8.362766022060913462e-01,1.093797122554621950e+02
2.521260630315157458e-01,7.276337294910557585e-01,8.368940989111806061e-01,1.225834605896124856e+02
2.526263131565782971e-01,7.290759883277589948e-01,8.378153261561998022e-01,-3.826936181191335322e+02
2.531265632816407929e-01,7.309144746725191322e-01,8.377325032966475016e-01,-8.666708978011855891e+01
2.536268134067033442e-01,7.327470951855816761e-01,8.376645367150864496e-01,8.762251521150664075e+02
2.541270635317658400e-01,7.340763618094736653e-01,8.388721698017235218e-01,-5.123838059692161551e+02
2.546273136568283912e-01,7.357831687472864424e-01,8.391230409397870682e-01,1.805698822004976307e+02
2.551275637818909425e-01,7.376012870033430424e-01,8.390918273195158150e-01,-1.161912992365970041e+02
2.556278139069534383e-01,7.392798793389937506e-01,8.394141998074229338e-01,4.131025528414653536e+02
2.561280640320159896e-01,7.406278156277031899e-01,8.405745203548922184e-01,-7.597120841992382339e+02
2.566283141570785409e-01,7.424644972032670154e-01,8.404962620122242711e-01,4.635445748050096881e+01
2.571285642821410367e-01,7.443074430517938600e-01,8.404021380832589205e-01,5.019682116445412134e+02
2.576288144072035879e-01,7.457052730043696176e-01,8.414359523081353931e-01,-2.677570938852749123e+02
2.581290645322661392e-01,7.473458024758560247e-01,8.418547475506601430e-01,3.921592823879534535e+02
2.586293146573286350e-01,7.487672332687087540e-01,8.428288239868811926e-01,-2.063065698352887409e+02
2.591295647823911863e-01,7.503692873250897843e-01,8.433451576502838387e-01,-1.608358550384706689e+02
2.596298149074536821e-01,7.522072410396988262e-01,8.432636774057568063e-01,1.082021233216854853e+03
2.601300650325162334e-01,7.534987750997956812e-01,8.445669304799804378e-01,-1.000613921455143327e+03
2.606303151575787846e-01,7.552577855235801385e-01,8.446855072270655906e-01,1.309502161161634149e+03
2.611305652826412804e-01,7.565486723615824083e-01,8.459903171246533349e-01,-1.177110222960835699e+03
2.616308154077038317e-01,7.583088948778635707e-01,8.461058194964076185e-01,1.121402788879333457e+03
2.621310655327663830e-01,7.596003727876201594e-01,8.474092154079652106e-01,-1.003873727486890857e+03
2.626313156578288788e-01,7.614190785392073169e-01,8.473765150697407655e-01,1.228381805374656324e+02
2.631315657828914301e-01,7.630503190510471434e-01,8.478188609728867231e-01,2.733664842189192541e+02
2.636318159079539813e-01,7.644479371025919567e-01,8.488532040530314404e-01,-5.062165970782912723e+02
2.641320660330164771e-01,7.661024826012359235e-01,8.492365225087288305e-01,3.047221295867661865e+02
2.646323161580790284e-01,7.675115361263208369e-01,8.502419625248071045e-01,-3.912184589320276586e+02
2.651325662831415242e-01,7.691361797009210743e-01,8.507010151445645318e-01,2.105164384875297117e+02
2.656328164082040755e-01,7.705794400604083494e-01,8.516197004321593989e-01,-2.451024060108592835e+02
2.661330665332666268e-01,7.721676537205539592e-01,8.521711193703830345e-01,1.187129931033120158e+02
2.666333166583291225e-01,7.736486395273487471e-01,8.529942634212025476e-01,-1.118746352634638441e+02
2.671335667833916738e-01,7.751987748302470171e-01,8.536421693450869652e-01,3.341372900824180192e+01
2.676338169084542251e-01,7.767176096686702058e-01,8.543694073200510664e-01,8.462921329277341087e+00
2.681340670335167209e-01,7.782339503743196385e-01,8.551029022559429871e-01,-3.326375264093563544e+01
2.686343171585792722e-01,7.797754494467370456e-01,8.557726486790793174e-01,2.901736706636236818e+01
2.691345672836418235e-01,7.813316174664010072e-01,8.564052742060107581e-01,2.028525635863359469e+02
2.696348174087043192e-01,7.825686953228125908e-01,8.578465371053671795e-01,-1.172342776215227360e+02
2.701350675337668705e-01,7.839278001748142266e-01,8.589785247746398733e-01,7.864446701778487636e+01
2.706353176588294218e-01,7.851964347243146625e-01,8.603397173961342403e-01,-3.631401654959444159e+01
2.711355677838919176e-01,7.866107844220591172e-01,8.613317923268458687e-01,-5.269815440253446468e+02
2.716358179089544689e-01,7.883299906332928986e-01,8.615509298634888014e-01,5.630976132655036963e+02
2.721360680340169647e-01,7.895738499204622007e-01,8.629759351961945324e-01,-1.572332657937833744e+02
2.726363181590795159e-01,7.909072458928002591e-01,8.641714690265668297e-01,5.824618684393127666e+01
2.731365682841420672e-01,7.922247028956111992e-01,8.654083365617590839e-01,-2.829398722880711858e+01
2.736368184092045630e-01,7.935525146355396631e-01,8.666391871155371129e-01,5.342957036676809679e+01
2.741370685342671143e-01,7.948199787214468293e-01,8.678936922470188442e-01,-1.495815536776642602e+02
2.746373186593296656e-01,7.963599208665883555e-01,8.690315426477096539e-01,4.658510432024793317e+02
2.751375687843921614e-01,7.967158682745352216e-01,8.706826889834455852e-01,-3.842665900859495878e+02
2.756378189094547126e-01,7.976601385182366943e-01,8.720786279223369242e-01,-1.728157883808443671e+02
2.761380690345172639e-01,7.993564243843591655e-01,8.731481048909168763e-01,5.586986545242617694e+02
2.766383191595797597e-01,7.996445993439901256e-01,8.748288166339400762e-01,-6.401879360685579741e+02
2.771385692846423110e-01,8.008335942654334350e-01,8.761185184663330405e-01,4.629114194804822660e+02
2.776388194097048068e-01,8.011572687155563699e-01,8.777837517915368926e-01,-9.700902160834162942e+02
2.781390695347673581e-01,8.024181824297784704e-01,8.790422744442069058e-01,5.354978764732618401e+02
2.786393196598299093e-01,8.026667710764223695e-01,8.807401134229411177e-01,-2.127888289961697055e+01
2.791395697848924051e-01,8.029337387299607665e-01,8.824300301701704097e-01,-5.080575626029219052e+02
2.796398199099549564e-01,8.042164874544679432e-01,8.836790299180429242e-01,9.602559077747526999e+02
2.801400700350175077e-01,8.041245262210684475e-01,8.855248148405062691e-01,-1.330895915372820468e+02
2.806403201600800035e-01,8.041797712350975402e-01,8.873065708969805065e-01,1.761346940057838992e+02
2.811405702851425548e-01,8.041894455630514971e-01,8.891082299140431466e-01,-1.145203183963998981e+03
2.816408204102051061e-01,8.055709283307367352e-01,8.903144220422752886e-01,1.038432186100688796e+03
2.821410705352676018e-01,8.056180270982920000e-01,8.920997190526963605e-01,-1.871970520524417907e+02
2.826413206603301531e-01,8.056442000279228077e-01,8.938942315043811870e-01,2.581043545839581554e+01
2.831415707853926489e-01,8.056372552197643699e-01,8.957029723644032160e-01,2.401582550413596251e-01
2.836418209104552002e-01,8.056378664945000878e-01,8.975084816793883480e-01,-9.979485604960134371e-01
2.841420710355177515e-01,8.056383749160922481e-01,8.993143775454482958e-01,1.430037698470274954e+00
2.846423211605802472e-01,8.056362348227842363e-01,9.011193405760486996e-01,-1.194165374551396397e+01
2.851425712856427985e-01,8.056375749867240588e-01,9.029256476713845014e-01,7.024822878074438393e+01
2.856428214107053498e-01,8.056962756712092721e-01,9.047569147759696451e-01,1.029945071127351355e+02
2.861430715357678456e-01,8.050439039508983097e-01,9.062794833826881558e-01,1.289072227661879424e+02
2.866433216608303969e-01,8.040615727004406521e-01,9.076588859822120048e-01,-4.045508584969234107e+02
2.871435717858929482e-01,8.041725636887909756e-01,9.095129094235396838e-01,6.431250734445345074e+01
2.876438219109554439e-01,8.041636200173492011e-01,9.113149081389472217e-01,-1.476586815217964954e+02
2.881440720360179952e-01,8.038563105917172491e-01,9.129873060887402358e-01,4.802430455135315697e+02
2.886443221610805465e-01,8.025961240347546655e-01,9.142461078491793680e-01,-8.868190870437521198e+02
2.891445722861430423e-01,8.027002524196906741e-01,9.160971712505818765e-01,1.260379508405271878e+02
2.896448224112055936e-01,8.026476816615375487e-01,9.178800860771245684e-01,-1.840138241991216717e+02
2.901450725362680894e-01,8.026054528643330466e-01,9.196676196555774174e-01,1.044350278556156127e+03
2.906453226613306406e-01,8.012234803497850777e-01,9.208735938423460166e-01,-1.164601711645768773e+03
2.911455727863931919e-01,8.011970034153058640e-01,9.226678376719752439e-01,1.752624577703408022e+02
2.916458229114556877e-01,8.012718427835553436e-01,9.245060972145888734e-01,3.645161213284893051e+02
2.921460730365182390e-01,8.003053482026375454e-01,9.258923314752479650e-01,-1.228103680350207156e+02
2.926463231615807903e-01,7.996504789747316266e-01,9.274138716145045036e-01,-7.366472427739658713e+01
2.931465732866432861e-01,7.997014537780693377e-01,9.292418639651820467e-01,-3.068348526500560070e+02
2.936468234117058373e-01,7.994672182250435188e-01,9.309459849887189442e-01,6.112540814935324534e+02
2.941470735367683886e-01,7.981875070624746549e-01,9.321963052425299434e-01,-1.017407126326982052e+03
2.946473236618308844e-01,7.978926040718042900e-01,9.338741832326853398e-01,5.140600758811076503e+02
2.951475737868934357e-01,7.966287443701793869e-01,9.351313866810331277e-01,-8.563974234033461244e+02
2.956478239119559315e-01,7.968585609185913077e-01,9.370369234595850028e-01,5.552925305093011730e+02
2.961480740370184828e-01,7.957745225318075821e-01,9.383722655965993642e-01,-2.423129708927217791e+02
2.966483241620810340e-01,7.952926735281965476e-01,9.399688678219852989e-01,4.948233532485920136e+02
2.971485742871435298e-01,7.941587504824880739e-01,9.412824374620204493e-01,-4.056875934673233246e+02
2.976488244122060811e-01,7.938057932918493043e-01,9.429350358614934091e-01,9.527148716695647863e+02
2.981490745372686324e-01,7.925230307096147175e-01,9.441840216542323194e-01,-7.122534375131803017e+02
2.986493246623311282e-01,7.922908323894827243e-01,9.458890308352064791e-01,1.535540209727857018e+03
2.991495747873936795e-01,7.909204756767301836e-01,9.471000014316391935e-01,-1.031209449218005147e+03
2.996498249124562308e-01,7.907657457439828397e-01,9.488385705619621913e-01,1.031366439507429732e+03
3.001500750375187265e-01,7.893725994649185562e-01,9.500397010880330395e-01,1.368920463073117766e+01
3.006503251625812778e-01,7.879042653809498198e-01,9.512081333094095648e-01,-9.808791952176218274e+02
3.011505752876437736e-01,7.877757554278579377e-01,9.529582220063556042e-01,1.261124601744705842e+03
3.016508254127063249e-01,7.863827139054280213e-01,9.541593921811424295e-01,-1.373245845906859358e+03
3.021510755377688762e-01,7.862571635970657669e-01,9.559106330066573509e-01,9.489286870177977562e+02
3.026513256628313719e-01,7.847564043914181386e-01,9.570650541072339701e-01,-4.108595512107606140e+01
3.031515757878939232e-01,7.834095275307344508e-01,9.582862057116490195e-01,-9.570850034058911433e+02
3.036518259129564745e-01,7.832924961985493484e-01,9.600412823307905574e-01,8.787803690454094294e+02
3.041520760380189703e-01,7.818206723589222751e-01,9.612082469602198920e-01,-7.749404397548027568e+00
3.046523261630815216e-01,7.804453516897275067e-01,9.624170527184841006e-01,-1.039476999418628338e+03
3.051525762881440729e-01,7.802847961423715617e-01,9.641532376032722063e-01,9.819483726335050733e+02
3.056528264132065686e-01,7.789180206676269425e-01,9.653657996643933981e-01,-1.416765598334053720e+03
3.061530765382691199e-01,7.787599247972145644e-01,9.671029040400499488e-01,8.212153255879406970e+02
3.066533266633316712e-01,7.772439101149479779e-01,9.682506609074330584e-01,-1.905815609993134103e+02
3.071535767883941670e-01,7.759545623187574792e-01,9.694968409265815046e-01,6.714122998123879427e+01
3.076538269134567183e-01,7.746391486273691562e-01,9.707316531491606559e-01,5.404295339429947553e+00
3.081540770385192141e-01,7.733031456336904030e-01,9.719575662751970269e-01,-4.786567176125337397e+01
3.086543271635817653e-01,7.720447505717983328e-01,9.732172049008398496e-01,1.385807920600203715e+02
3.091545772886443166e-01,7.704987944203472994e-01,9.743517089232438533e-01,-3.743066956850698261e+02
3.096548274137068124e-01,7.700507442954336312e-01,9.759636109489199240e-01,2.652159664164019546e+02
3.101550775387693637e-01,7.691746426908853129e-01,9.773861641460149796e-01,1.061425798519668149e+02
3.106553276638319150e-01,7.676951953522483940e-01,9.785619563019085643e-01,-5.064756188074024834e+01
3.111555777888944108e-01,7.664114511961251930e-01,9.797694193824397768e-01,-3.674799914049913241e+01
3.116558279139569620e-01,7.651342735223114477e-01,9.811428817095915189e-01,8.713822025321283604e+01
3.121560780390195133e-01,7.636676037094610736e-01,9.819940999253176095e-01,3.137925028704418651e+02
3.126563281640820091e-01,7.619939787266365450e-01,9.823307880078415710e-01,-4.177276463559213084e+02
3.131565782891445604e-01,7.607440975902294289e-01,9.837390049438583528e-01,1.347953175989104864e+02
3.136568284142070562e-01,7.594337669527885248e-01,9.849947696661356389e-01,-8.871201477249648804e+01
3.141570785392696075e-01,7.580818528944306411e-01,9.861449835039930445e-01,8.573311020783322647e+02
3.146573286643321588e-01,7.563287371847275953e-01,9.862785124730322206e-01,-7.274503175615640203e+02
3.151575787893946545e-01,7.550654466593846870e-01,9.876533929106983134e-01,2.202481642300245994e+02
3.156578289144572058e-01,7.537396804576582676e-01,9.888698940924739444e-01,-2.523659100856492898e+02
3.161580790395197571e-01,7.524642416694798941e-01,9.902139378891972044e-01,9.178146224181467687e+02
3.166583291645822529e-01,7.506962879155222312e-01,9.903098512074836046e-01,-1.295373558557964316e+03
3.171585792896448042e-01,7.494049984024188094e-01,9.916137809240985757e-01,1.152934141047015373e+03
3.176588294147073555e-01,7.476465468105910617e-01,9.917337772780168148e-01,-1.197351545659066687e+03
3.181590795397698512e-01,7.463560003856576364e-01,9.930395354991139456e-01,1.313433459132266762e+03
3.186593296648324025e-01,7.445970588563619597e-01,9.931582921973310940e-01,-1.002817341805090450e+03
3.191595797898948983e-01,7.433054828554063187e-01,9.944614954170408749e-01,1.088883404679173509e+03
3.196598299149574496e-01,7.414691604472677389e-01,9.943841475397815488e-01,-1.619875975284639367e+02
3.201600800400200009e-01,7.398531486987157679e-01,9.948651131265399128e-01,-2.488737639713078806e+02
3.206603301650824966e-01,7.384738277348286140e-01,9.959458978823924058e-01,6.373816932678550984e+02
3.211605802901450479e-01,7.365810357989119872e-01,9.957254465927318776e-01,-3.999094843762197229e+02
3.216608304152075992e-01,7.351161416694473871e-01,9.965893720674315892e-01,4.627531440203349433e+01
3.221610805402700950e-01,7.336029060395938828e-01,9.973307927579655452e-01,3.072069219904416286e+02
3.226613306653326463e-01,7.317205011534487769e-01,9.971366596253645742e-01,-7.924908866808335688e+02
3.231615807903951976e-01,7.303806907080909738e-01,9.983176223111532854e-01,4.224238070054400964e+02
3.236618309154576933e-01,7.286993489837485516e-01,9.986330415020585605e-01,-1.145455603799986619e+02
3.241620810405202446e-01,7.268814554326685773e-01,9.986023963716448293e-01,1.790182567117943222e+02
3.246623311655827404e-01,7.251741105393776365e-01,9.988519040730828857e-01,-5.139949873597981878e+02
3.251625812906452917e-01,7.238461484115064071e-01,1.000062842929303475e+00,8.773748459220709037e+02
3.256628314157078430e-01,7.220053424710719536e-01,9.999741341310446341e-01,-1.293315241809713427e+02
3.261630815407703388e-01,7.202120122234141331e-01,1.000005738647271603e+00,1.696261226926679200e+01
3.266633316658328900e-01,7.184036538751525924e-01,9.999992570715624529e-01,1.502486367458759908e-01
3.271635817908954413e-01,7.165981414901788638e-01,9.999999899239284673e-01,-1.193083844922051107e+00
3.276638319159579371e-01,7.147923498783548268e-01,1.000000047159153027e+00,2.424336772092263725e-01
3.281640820410204884e-01,7.129865843617591015e-01,9.999998757564109164e-01,-4.057201678899015063e-01
3.286643321660830397e-01,7.111805487530967751e-01,1.000000491794984070e+00,2.636847419827410555e+00
3.291645822911455355e-01,7.093753499212375191e-01,9.999989612910968884e-01,-1.445606160932742590e+01
3.296648324162080868e-01,7.075709416114112082e-01,9.999954314652577114e-01,3.548519971565939102e+01
3.301650825412706380e-01,7.057393062851259335e-01,1.000060900089926763e+00,9.880616678820400978e+01
3.306653326663331338e-01,7.041575297644213638e-01,9.994931771136068566e-01,1.673499794812377672e+02
3.311655827913956851e-01,7.027375743550519083e-01,9.985153674408910884e-01,-4.654835855401919389e+02
3.316658329164581809e-01,7.008824583366624061e-01,9.986403410601080166e-01,9.144515347684171047e+01
3.321660830415207322e-01,6.990960558239368572e-01,9.985911795936739388e-01,-1.658022158872786065e+02
3.326663331665832835e-01,6.972891071024527321e-01,9.985940874424008573e-01,1.019415026259601291e+03
3.331665832916457792e-01,6.959893937363745842e-01,9.973115054857878414e-01,-7.852341876645492675e+02
3.336668334167083305e-01,6.942057583485015115e-01,9.972553298119226639e-01,6.348378097536046738e+01
3.341670835417708818e-01,6.925160641878216339e-01,9.969610899697377571e-01,4.331445706144087353e+02
3.346673336668333776e-01,6.911827983623504146e-01,9.957635937575798346e-01,-8.291713305031845493e+02
3.351675837918959289e-01,6.893079306619737112e-01,9.959386127114994158e-01,2.706265087387119479e+02
3.356678339169584802e-01,6.877775384607468512e-01,9.952407434148038412e-01,7.151807123388007881e+01
3.361680840420209759e-01,6.863170257275540420e-01,9.943658119454699129e-01,-3.406390045269915277e+02
3.366683341670835272e-01,6.844802534674091499e-01,9.944442849681486285e-01,-9.899269741271842804e+01
3.371685842921460230e-01,6.826508119405144681e-01,9.945041995447078120e-01,8.997187119258446728e+02
3.376688344172085743e-01,6.813233980158640568e-01,9.932918186376840097e-01,-4.959086368480849956e+02
3.381690845422711256e-01,6.796136315127202510e-01,9.930484379469255440e-01,-3.065098846099452246e+01
3.386693346673336213e-01,6.778482479608483047e-01,9.929460116483154186e-01,6.953626943391666373e+02
3.391695847923961726e-01,6.765451123312374859e-01,9.916721578243136159e-01,-9.958405527820613088e+02
3.396698349174587239e-01,6.747097710813247939e-01,9.917470197791936615e-01,1.459082442398328965e+02
3.401700850425212197e-01,6.731045003102276159e-01,9.912388167484263990e-01,2.127565183011168983e+02
3.406703351675837710e-01,6.716837400333585117e-01,9.902630004818606668e-01,-3.923547463330746723e+02
3.411705852926463223e-01,6.700528568886157110e-01,9.898197290594968889e-01,2.333169596434186701e+02
3.416708354177088180e-01,6.686198480731868621e-01,9.888749976594376490e-01,-2.899988940011812701e+02
3.421710855427713693e-01,6.670152172581371719e-01,9.883651908537696151e-01,1.628191716123365609e+02
3.426713356678338651e-01,6.655632726592622950e-01,9.874684528456858512e-01,-2.472373875466906270e+02
3.431715857928964164e-01,6.639117310778822612e-01,9.870774980587309066e-01,4.024980866682963665e+02
3.436718359179589677e-01,6.627390420073197008e-01,9.854730278157066703e-01,-2.230779054628041536e+02
3.441720860430214635e-01,6.612288581494388806e-01,9.847238813812349001e-01,-2.206000267043575036e+02
3.446723361680840148e-01,6.595586587151573976e-01,9.843802438362312390e-01,4.539231659928244085e+02
3.451725862931465660e-01,6.583751614407788999e-01,9.828031819316127571e-01,-1.698853195387969777e+02
3.456728364182090618e-01,6.569003781058381231e-01,9.819642700745052633e-01,-3.087715676162685554e+02
3.461730865432716131e-01,6.552628525691153172e-01,9.815378301460195853e-01,2.697929056966742678e+02
3.466733366683341644e-01,6.538469744340923429e-01,9.805496899392592836e-01,-3.749742048819196611e+02
3.471735867933966602e-01,6.522212388152888174e-01,9.800933436833976220e-01,2.172895098485839469e+02
3.476738369184592115e-01,6.507889507808093388e-01,9.791467455428941591e-01,-3.100228016940166640e+02
3.481740870435217627e-01,6.491326541919412163e-01,9.787678755098764283e-01,3.756267724748694832e+02
3.486743371685842585e-01,6.479056099036003546e-01,9.773011945003244882e-01,-1.426772704644977523e+02
3.491745872936468098e-01,6.465530518229340995e-01,9.761525723050120673e-01,5.046048716012094104e+01
3.496748374187093056e-01,6.452587006850741824e-01,9.748564046466702271e-01,7.652138214516057246e+01
3.501750875437718569e-01,6.439288149140001138e-01,9.736503439230533852e-01,-9.737252038026999799e+02
3.506753376688344082e-01,6.421645274919547397e-01,9.735451409862210248e-01,8.110205926856377801e+02
3.511755877938969039e-01,6.408909198297234600e-01,9.721964543649043167e-01,-2.336857174392774823e+02
3.516758379189594552e-01,6.395647387731550060e-01,9.709809471398277436e-01,2.242034004323767817e+02
3.521760880440220065e-01,6.382979462558601158e-01,9.696149861195014763e-01,-7.648161596898157768e+02
3.526763381690845023e-01,6.365394044160246345e-01,9.694952254252574564e-01,9.292146784490731761e+02
3.531765882941470536e-01,6.351981989691279917e-01,9.683177936503830630e-01,-1.072277195408247508e+02
3.536768384192096049e-01,6.338853367018215668e-01,9.670685800334897220e-01,1.446568510354768193e+02
3.541770885442721006e-01,6.326351980276350151e-01,9.656604236105602590e-01,-4.472837113927262180e+02
3.546773386693346519e-01,6.309512317012306859e-01,9.653516737700705841e-01,3.574181601452173140e+02
3.551775887943971477e-01,6.294933603179090342e-01,9.644699051871337137e-01,8.665176880912841284e+01
3.556778389194596990e-01,6.282349798559271337e-01,9.630826079195513589e-01,-8.858090545921488967e+01
3.561780890445222503e-01,6.268764005957847552e-01,9.619492740744398640e-01,9.873112088948710152e+01
3.566783391695847460e-01,6.256259490875557550e-01,9.605418790718687205e-01,-1.332188925054076094e+02
3.571785892946472973e-01,6.241297500915321539e-01,9.597572437162706915e-01,-2.338575826384106620e+02
3.576788394197098486e-01,6.224741968215223853e-01,9.593764897415553161e-01,3.833560861040239729e+02
3.581790895447723444e-01,6.212369581275533070e-01,9.579356427855288958e-01,-1.330556631033374231e+02
3.586793396698348957e-01,6.198973108755904127e-01,9.567543046404242135e-01,4.562000973126703229e+01
3.591795897948974470e-01,6.185822308129961256e-01,9.555106661855531369e-01,-1.413553997818229924e+01
3.596798399199599428e-01,6.172626260195340775e-01,9.542785502370132455e-01,3.580721079308960775e+00
3.601800900450224940e-01,6.159432851513994001e-01,9.530457372344369738e-01,-4.376311843825481107e-01
3.606803401700849898e-01,6.146241632473176120e-01,9.518122302383312805e-01,1.525371188518432897e-01
3.611805902951475411e-01,6.133052222118557939e-01,9.505790955536987941e-01,-5.855357971287028507e-01
3.616808404202100924e-01,6.119849190379995640e-01,9.493463165057945963e-01,1.782462179074134179e+00
3.621810905452725882e-01,6.106694298536631260e-01,9.481115165028419778e-01,-4.363632035361966643e+00
3.626813406703351395e-01,6.093396098265778660e-01,9.468829657039176118e-01,7.079524192525337156e+00
3.631815907953976907e-01,6.080459916278286858e-01,9.456386780946862691e-01,7.243603102195474541e+00
3.636818409204601865e-01,6.066841419644768418e-01,9.444239692041898060e-01,-1.172274471659447812e+02
3.641820910455227378e-01,6.053569553228662636e-01,9.431942689370140798e-01,1.086318003633794888e+03
3.646823411705852891e-01,6.052171758695069625e-01,9.414491419335140332e-01,-8.756030358356617853e+02
3.651825912956477849e-01,6.037486697152254500e-01,9.402807842893206036e-01,1.872021874232511607e+02
3.656828414207103362e-01,6.024413250521587493e-01,9.390424698327687336e-01,-4.778485345784321936e+01
3.661830915457728874e-01,6.011327015515293137e-01,9.378046562794979391e-01,-9.242404007922599973e+00
3.666833416708353832e-01,5.997932220932987724e-01,9.365802760339023703e-01,4.408515596307412920e+01
3.671835917958979345e-01,5.985371066171005783e-01,9.353197399030542813e-01,-1.244907143094538924e+02
3.676838419209604303e-01,5.969985849416435952e-01,9.341817205494508114e-01,2.964660853911424283e+02
3.681840920460229816e-01,5.964500922498325863e-01,9.326140194304304298e-01,-1.258406728340728478e+02
3.686843421710855329e-01,5.956891151463977740e-01,9.311385838526905490e-01,-1.746993294215130277e+02
3.691845922961480286e-01,5.941668991687155676e-01,9.299934894594351631e-01,1.152394592158653381e+02
3.696848424212105799e-01,5.929552602351964019e-01,9.287136015226434838e-01,-8.969254839361444454e+01
3.701850925462731312e-01,5.914844191669482720e-01,9.275462511450742742e-01,5.957363410459333153e+01
3.706853426713356270e-01,5.904786147951667230e-01,9.261769761590350480e-01,4.571973466598134905e+02
3.711855927963981783e-01,5.901324355334400806e-01,9.245213949032964340e-01,-4.677413727564863279e+02
3.716858429214607296e-01,5.886223852016538860e-01,9.233710624976765313e-01,1.515610515403817544e+02
3.721860930465232253e-01,5.872813336505819937e-01,9.221473252516130259e-01,-1.005413058111897158e+02
3.726863431715857766e-01,5.860409567421280830e-01,9.208799457143181932e-01,9.768674842207972233e+02
3.731865932966482724e-01,5.858524627054463307e-01,9.191559631549151010e-01,-7.307559363967678792e+02
3.736868434217108237e-01,5.843606196811826914e-01,9.179977378032535551e-01,2.170494230111928573e+02
3.741870935467733750e-01,5.830549397786782828e-01,9.167586964047103049e-01,-2.409922856451748316e+02
3.746873436718358708e-01,5.816579113065682982e-01,9.155592507627245968e-01,1.042835407578635795e+03
3.751875937968984220e-01,5.815301950624481853e-01,9.138089564537779097e-01,-1.005862337117901575e+03
3.756878439219609733e-01,5.801140965235455083e-01,9.126178405930471804e-01,2.636504133058420507e+02
3.761880940470234691e-01,5.788113966246368758e-01,9.113774554154032703e-01,-2.262400853183345077e+02
